"";"uno";"kd_br";"team";"Player";"idmatch"
"8127";"#18105681849336874283";0,931380753138075;"team_twenty_six";"Player 2";"#15268581142147619738"
"8128";"#1967149092871010870";1,21386138613861;"team_twenty_five";"Player 2";"#15268581142147619738"
"8129";"#1722088313235922338";0,310344827586207;"team_three";"Player 2";"#15268581142147619738"
"8130";"#5960818954336263160";0,81317167263709;"team_thirty_four";"Player 2";"#15268581142147619738"
"8131";"#8036047199914990576";1,24663677130045;"team_eight";"Player 2";"#15268581142147619738"
"8132";"#14865597019980669108";1,01243554746739;"team_nineteen";"Player 2";"#15268581142147619738"
"8133";"#504665329541587910";1,31042543244507;"team_twenty_two";"Player 2";"#15268581142147619738"
"8134";"#2204902717221221362";0,88641425389755;"team_twenty";"Player 2";"#15268581142147619738"
"8135";"#9497194492058564844";0,701127819548872;"team_thirty";"Player 2";"#15268581142147619738"
"8136";"#11143747537720798776";1,24048391856005;"team_thirty_five";"Player 2";"#15268581142147619738"
"8137";"#11878939697236697228";0,947556189796646;"team_eighteen";"Player 2";"#15268581142147619738"
"8138";"#14065078386671414224";2,62184024266936;"team_twenty_six";"Player 2";"#15268581142147619738"
"8139";"#16973678962016093574";0;"team_twenty_nine";"Player 2";"#15268581142147619738"
"8140";"#13869286853359020972";1,06681350954479;"team_seventeen";"Player 2";"#15268581142147619738"
"8141";"#5149475412118562189";1,0039860488291;"team_nine";"Player 2";"#15268581142147619738"
"8142";"#9733770610948521294";1,07344020797227;"team_twenty_five";"Player 2";"#15268581142147619738"
"8143";"#2657152447902021046";0,60322952710496;"team_seventeen";"Player 2";"#15268581142147619738"
"8144";"#10693131540391251976";0,915317559153176;"team_twenty_three";"Player 2";"#15268581142147619738"
"8145";"#12396884348496502743";0,798351299936588;"team_five";"Player 2";"#15268581142147619738"
"8146";"#13035088462947108491";0,568877551020408;"team_nine";"Player 2";"#15268581142147619738"
"8147";"#20320446";1,53044871794872;"team_thirty_eight";"Player 2";"#15268581142147619738"
"8148";"#9765930723183947260";0,892455327597617;"team_twenty_three";"Player 2";"#15268581142147619738"
"8149";"#6375855";1,35207456404089;"team_fifteen";"Player 2";"#15268581142147619738"
"8150";"#8727176561882555187";1,06053811659193;"team_twenty_seven";"Player 2";"#15268581142147619738"
"8151";"#13158541247023697674";1,54419889502762;"team_eleven";"Player 2";"#15268581142147619738"
"8152";"#7507594";1,13407344150299;"team_eight";"Player 2";"#15268581142147619738"
"8153";"#6520397214705059724";1,67801556420233;"team_twenty_eight";"Player 2";"#15268581142147619738"
"8154";"#140790620854579916";1,35966386554622;"team_twenty_two";"Player 2";"#15268581142147619738"
"8155";"#5008975";0,762589928057554;"team_thirty_three";"Player 2";"#15268581142147619738"
"8156";"#18232319003562644249";1,44362159579551;"team_thirty_five";"Player 2";"#15268581142147619738"
"8157";"#11263884045762592479";1,55035317860747;"team_thirty_two";"Player 2";"#15268581142147619738"
"8158";"#16886608";1,96483652066626;"team_three";"Player 2";"#15268581142147619738"
"8159";"#3649251149193364414";3,66858457997699;"team_thirty_one";"Player 2";"#15268581142147619738"
"8160";"#6895577555690644561";0,772727272727273;"team_twenty_six";"Player 2";"#15268581142147619738"
"8161";"#1158518387349037100";1,16231555051078;"team_five";"Player 2";"#15268581142147619738"
"8162";"#12721852498117054875";0,767189384800965;"team_sixteen";"Player 2";"#15268581142147619738"
"8163";"#8255082133868779473";1,61308116627266;"allies";"Player 2";"#15268581142147619738"
"8164";"#578495064774580628";1,26490585774059;"team_seven";"Player 2";"#15268581142147619738"
"8165";"#9521216389542255003";1,10842207163601;"team_sixteen";"Player 2";"#15268581142147619738"
"8166";"#12564525701946287806";0,715707485936824;"team_thirty_four";"Player 2";"#15268581142147619738"
"8167";"#8249109076333145764";1,19662191424859;"team_twenty_seven";"Player 2";"#15268581142147619738"
"8168";"#13634730833026378666";0,74808472284813;"team_eight";"Player 2";"#15268581142147619738"
"8169";"#9833483902429856579";0,931672025723473;"team_thirty_three";"Player 2";"#15268581142147619738"
"8170";"#14116651442174605413";1,63352139163141;"team_thirty_four";"Player 2";"#15268581142147619738"
"8171";"#2063593008076011376";0,945715261181291;"team_sixteen";"Player 2";"#15268581142147619738"
"8172";"#5850991862482129871";2,27949183303085;"team_fourteen";"Player 2";"#15268581142147619738"
"8173";"#10947469119389206579";0,87598944591029;"team_twenty_two";"Player 2";"#15268581142147619738"
"8174";"#1359597853031994119";0,883325460557393;"team_seventeen";"Player 2";"#15268581142147619738"
"8175";"#8206185141856875122";1,35404992358635;"team_ten";"Player 2";"#15268581142147619738"
"8176";"#16665095882728257801";0,740641711229946;"team_twenty_six";"Player 2";"#15268581142147619738"
"8177";"#17833150972641512561";0,67964824120603;"team_three";"Player 2";"#15268581142147619738"
"8178";"#17126605164738264220";1,59359359359359;"team_eighteen";"Player 2";"#15268581142147619738"
"8179";"#16652945933347432383";0,732600732600733;"team_thirty_seven";"Player 2";"#15268581142147619738"
"8180";"#4043106552947596244";1,42146166492303;"team_fourteen";"Player 2";"#15268581142147619738"
"8181";"#4812916413388713541";1,37968984492246;"team_twelve";"Player 2";"#15268581142147619738"
"8182";"#13169780";1,81154192966637;"team_eleven";"Player 2";"#15268581142147619738"
"8183";"#14853687980834930291";0,862796833773087;"team_nine";"Player 2";"#15268581142147619738"
"8184";"#1325123248711882116";1,11121810303322;"team_sixteen";"Player 2";"#15268581142147619738"
"8185";"#12453460516054562553";0,669683257918552;"team_six";"Player 2";"#15268581142147619738"
"8186";"#3523417115667907187";0,897901304594441;"team_twenty_four";"Player 2";"#15268581142147619738"
"8187";"#18381031327720862397";1,07752315943442;"team_thirteen";"Player 2";"#15268581142147619738"
"8188";"#14849630757044315006";1,28602876430878;"axis";"Player 2";"#15268581142147619738"
"8189";"#7319781729231372274";1,28740431454419;"allies";"Player 2";"#15268581142147619738"
"8190";"#5118908544079834454";0,878957169459963;"team_twenty";"Player 2";"#15268581142147619738"
"8191";"#16023144637693314814";1,63793889648883;"team_thirty";"Player 2";"#15268581142147619738"
"8192";"#13938925794929806553";1,18904593639576;"team_thirteen";"Player 2";"#15268581142147619738"
"8193";"#12487573847420603590";0,569921742089146;"team_twenty_five";"Player 2";"#15268581142147619738"
"8194";"#6145099709679061037";1,25846407927333;"team_nineteen";"Player 2";"#15268581142147619738"
"8195";"#2489923184714657547";1,13238464855541;"axis";"Player 2";"#15268581142147619738"
"8196";"#1897672289576355782";1,05322763306908;"team_thirty_six";"Player 2";"#15268581142147619738"
"8197";"#8376495861645030497";0,579937304075235;"team_twenty_seven";"Player 2";"#15268581142147619738"
"8198";"#13329258303114544317";0,806580259222333;"team_twenty_eight";"Player 2";"#15268581142147619738"
"8199";"#6896672368362860068";0,985502183406114;"team_thirty_four";"Player 2";"#15268581142147619738"
"8200";"#3319453780535820152";0,420393559928444;"team_thirty_eight";"Player 2";"#15268581142147619738"
"8201";"#1759271025417867721";1,22437591776799;"team_twenty_three";"Player 2";"#15268581142147619738"
"8202";"#11811965810294765207";0,70529197080292;"team_twenty_seven";"Player 2";"#15268581142147619738"
"8203";"#5667178";1,08383915022762;"team_thirteen";"Player 2";"#15268581142147619738"
"8204";"#16606979140881723722";1,01373626373626;"team_thirteen";"Player 2";"#15268581142147619738"
"8205";"#2883252822280240020";1,14509803921569;"team_thirty_nine";"Player 2";"#15268581142147619738"
"8206";"#9067482557296651825";1,46291490233575;"team_six";"Player 2";"#15268581142147619738"
"8207";"#15782408359250885571";1,99717832957111;"team_thirty_seven";"Player 2";"#15268581142147619738"
"8208";"#947903554028024231";2,7042818911686;"team_thirty_one";"Player 2";"#15268581142147619738"
"8209";"#1494787349186756591";1,65371583465101;"team_twenty_four";"Player 2";"#15268581142147619738"
"8210";"#3202843";1,56473308112652;"team_five";"Player 2";"#15268581142147619738"
"8211";"#5866788889170624366";1,59014321819714;"team_thirty_seven";"Player 2";"#15268581142147619738"
"8212";"#17242456201441727300";0,495931283905967;"team_twenty_two";"Player 2";"#15268581142147619738"
"8213";"#4805421633680964063";1,18429899149693;"team_twenty_three";"Player 2";"#15268581142147619738"
"8214";"#3036450034621032586";0,91421362489487;"team_twenty_eight";"Player 2";"#15268581142147619738"
"8215";"#7949337709675249172";0,676748582230624;"team_thirty_five";"Player 2";"#15268581142147619738"
"8216";"#4469370485148795737";0,991426687183997;"team_thirty_seven";"Player 2";"#15268581142147619738"
"8217";"#6319273833777448246";0,679705215419501;"team_thirty_two";"Player 2";"#15268581142147619738"
"8218";"#2730762251455404554";1,23228070175439;"team_twenty";"Player 2";"#15268581142147619738"
"8219";"#6768867220512399402";0,426686217008798;"team_three";"Player 2";"#15268581142147619738"
"8220";"#18192074642483923701";1,59870276367738;"team_fourteen";"Player 2";"#15268581142147619738"
"8221";"#4933826603262302885";1,45024112231477;"team_five";"Player 2";"#15268581142147619738"
"8222";"#4453245263059137804";1,10052631578947;"team_twenty_four";"Player 2";"#15268581142147619738"
"8223";"#10321447200840238268";1,58364693807732;"team_thirty_six";"Player 2";"#15268581142147619738"
"8224";"#18409742645544694830";0,782660332541568;"team_fifteen";"Player 2";"#15268581142147619738"
"8225";"#7437047773684299856";0,584963325183374;"team_twenty_five";"Player 2";"#15268581142147619738"
"8226";"#7087858262048008722";0,90875;"team_seventeen";"Player 2";"#15268581142147619738"
"8227";"#18374369657542969263";1,58376123234917;"team_thirty_five";"Player 2";"#15268581142147619738"
"8228";"#14892868219135968342";0,98413597733711;"team_thirty_three";"Player 2";"#15268581142147619738"
"8229";"#6930292569804106830";1,71465076660988;"team_nine";"Player 2";"#15268581142147619738"
"8230";"#12512437899097653";1,14047619047619;"team_fifteen";"Player 2";"#15268581142147619738"
"8231";"#14085475734949889908";1,9540250772306;"team_thirty_one";"Player 2";"#15268581142147619738"
"8232";"#11008257312406711335";1,00170261066969;"team_twenty_one";"Player 2";"#15268581142147619738"
"8233";"#6531055";0,886675461741425;"team_seven";"Player 2";"#15268581142147619738"
"8234";"#30717764";0,622448979591837;"team_eight";"Player 2";"#15268581142147619738"
"8235";"#17714432559119919335";0,790697674418605;"team_seven";"Player 2";"#15268581142147619738"
"8236";"#7757100219382917719";1,49704142011834;"team_thirty_nine";"Player 2";"#15268581142147619738"
"8237";"#6097269439318092095";1,10830745341615;"team_seven";"Player 2";"#15268581142147619738"
"8238";"#17511021031887588490";0,957612456747405;"team_eighteen";"Player 2";"#15268581142147619738"
"8239";"#21690316";0,598473282442748;"team_twenty";"Player 2";"#15268581142147619738"
"8240";"#15899821837503787642";0,548308194048104;"team_nineteen";"Player 2";"#15268581142147619738"
"8241";"#11414851395009994668";0,84375;"team_four";"Player 2";"#15268581142147619738"
"8242";"#7377004607456396125";0,65180102915952;"allies";"Player 2";"#15268581142147619738"
"8243";"#14843290122689099076";1,09236947791165;"team_ten";"Player 2";"#15268581142147619738"
"8244";"#4491945265548753261";1,32377569144887;"team_fifteen";"Player 2";"#15268581142147619738"
"8245";"#2951041627011399713";1,05468102734051;"axis";"Player 2";"#15268581142147619738"
"8246";"#4319414120311405790";0,48171500630517;"team_fourteen";"Player 2";"#15268581142147619738"
"8247";"#18347394";1,44343891402715;"team_thirty_three";"Player 2";"#15268581142147619738"
"8248";"#9424517772055281574";1,45173219151421;"team_ten";"Player 2";"#15268581142147619738"
"8249";"#597057511289626727";0,830787309048179;"allies";"Player 2";"#15268581142147619738"
"8250";"#11569293723047146688";2,41619371925842;"team_thirty_nine";"Player 2";"#15268581142147619738"
"8251";"#10325517912375253578";0,870904796138441;"team_twenty_four";"Player 2";"#15268581142147619738"
"8252";"#1024185095924812712";0,982723159193747;"team_thirty_six";"Player 2";"#15268581142147619738"
"8253";"#2565141827846060850";0,57680412371134;"team_four";"Player 2";"#15268581142147619738"
"8254";"#17740378367176819515";3,43501938342256;"team_thirty_one";"Player 2";"#15268581142147619738"
"8255";"#26373608";1,18260689940095;"team_thirty_six";"Player 2";"#15268581142147619738"
"8256";"#7442656617036659163";0,922256097560976;"team_twelve";"Player 2";"#15268581142147619738"
"8257";"#2933065418877643900";1,32185145317546;"team_twenty_one";"Player 2";"#15268581142147619738"
"8258";"#2223419645550331814";0,939125295508274;"team_six";"Player 2";"#15268581142147619738"
"8259";"#13275681803475276154";2,62379774663369;"team_nineteen";"Player 2";"#15268581142147619738"
"8260";"#9459530993040859360";0,483588621444201;"team_thirty_two";"Player 2";"#15268581142147619738"
"8261";"#17320143535623549953";0,897579143389199;"team_twenty_eight";"Player 2";"#15268581142147619738"
"8262";"#9206426713925165150";0,960692390912369;"axis";"Player 2";"#15268581142147619738"
"8263";"#12523089828182051547";0,772003352891869;"team_thirty";"Player 2";"#15268581142147619738"
"8264";"#10494965341549142428";1,34600088378259;"team_eighteen";"Player 2";"#15268581142147619738"
"8265";"#7330816671548630818";1,10545543107647;"team_twenty_one";"Player 2";"#15268581142147619738"
"8266";"#14566749086763760789";1,09603072983355;"team_four";"Player 2";"#15268581142147619738"
"8267";"#15850596057025147843";0,962095400340716;"team_thirty_two";"Player 2";"#15268581142147619738"
"8268";"#2832001274122612549";0,702094240837696;"team_thirty";"Player 2";"#15268581142147619738"
"8269";"#4110808784176680484";1,27835051546392;"team_ten";"Player 2";"#15268581142147619738"
"8270";"#9152946736451023171";0,982118294360385;"team_twelve";"Player 1";"#1533333931914939127"
"8271";"#15335108609043496621";1,03916866506795;"team_thirty_six";"Player 1";"#1533333931914939127"
"8272";"#8774983289957449924";0,905650027427318;"team_thirty";"Player 1";"#1533333931914939127"
"8273";"#16413507334491800107";1,42910355103054;"team_twenty_five";"Player 1";"#1533333931914939127"
"8274";"#6056349533278426229";1,09379615952733;"team_eighteen";"Player 1";"#1533333931914939127"
"8275";"#15397940128192395949";0,967724288840263;"team_eight";"Player 1";"#1533333931914939127"
"8276";"#10828830110504201287";0,46272682687592;"team_forty_five";"Player 1";"#1533333931914939127"
"8277";"#16521815510702645344";0,97277976354138;"allies";"Player 1";"#1533333931914939127"
"8278";"#12360103598558589379";0,675429726996967;"team_thirty_one";"Player 1";"#1533333931914939127"
"8279";"#6893730386090092632";1,49600156036669;"team_seventeen";"Player 1";"#1533333931914939127"
